<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230220;000000;74.2150000;74.8675000;73.5875000;74.5000000;1113328000
20230221;000000;74.5650000;75.1450000;74.4625000;75.0475000;1171822000
20230222;000000;75.0000000;75.2175000;74.3650000;75.0000000;1595466000
20230224;000000;74.9500000;76.3625000;74.7675000;76.1300000;322063000
20230227;000000;76.0000000;76.4875000;74.5025000;74.6025000;1504588000
20230228;000000;74.6350000;75.2900000;73.9800000;74.9700000;1137051000
20230301;000000;75.0025000;75.4100000;74.7125000;75.1500000;1019925000
20230302;000000;75.0425000;75.6675000;75.0425000;75.3175000;953390000
20230303;000000;75.0675000;75.7900000;75.0675000;75.6325000;724835000
20230306;000000;75.6025000;75.9150000;75.2425000;75.4450000;831398000
20230307;000000;75.3800000;76.1125000;75.2225000;76.0225000;804410000
20230309;000000;75.8500000;76.3000000;75.6075000;75.8450000;842178000
20230310;000000;75.8675000;76.1100000;75.7950000;76.1000000;738466000
20230313;000000;75.9025000;76.1075000;74.8800000;75.0000000;1423780000
20230314;000000;74.9975000;75.5000000;74.7300000;75.3200000;944014000
20230315;000000;75.3675000;76.2200000;75.1800000;75.9850000;907683000
20230316;000000;75.9050000;77.4900000;75.8075000;76.4000000;1726649000
20230317;000000;76.4000000;77.1450000;76.0150000;77.0600000;886599000
20230320;000000;76.9475000;77.7575000;76.5550000;77.1700000;1027144000
20230321;000000;77.0100000;77.3150000;76.6250000;76.6600000;768810000
20230322;000000;76.6125000;77.1000000;76.6125000;77.0575000;1089834000
20230323;000000;76.7775000;76.9350000;75.7125000;76.0000000;1188774000
20230324;000000;76.0725000;77.2000000;76.0000000;77.0750000;1151954000
20230327;000000;76.7375000;77.2425000;76.4100000;76.6800000;990758000
20230328;000000;76.6725000;77.0275000;76.3175000;76.9000000;993946000
20230329;000000;77.0000000;77.2000000;76.6675000;77.1550000;895985000
20230330;000000;77.1550000;77.3075000;76.8775000;77.0800000;1186180000
20230331;000000;76.9525000;77.9500000;76.8700000;77.5975000;1107247000
20230403;000000;77.3025000;78.8675000;77.2925000;78.7400000;919654000
20230404;000000;78.7300000;79.6000000;78.6800000;79.5200000;1222974000
20230405;000000;79.4175000;79.8700000;79.2000000;79.8350000;1021110000
20230406;000000;79.8325000;81.4700000;79.7125000;81.3750000;1179857000
20230407;000000;81.4125000;83.5000000;80.7350000;81.1275000;1777959000
20230410;000000;80.7225000;82.1100000;80.7225000;81.6125000;1231512000
20230411;000000;81.5550000;82.5725000;81.5500000;81.9650000;1013179000
20230412;000000;82.0900000;82.5925000;81.7950000;81.9500000;789236000
20230413;000000;81.9500000;82.1075000;81.2525000;81.4000000;935624000
20230414;000000;81.5750000;81.9050000;81.0325000;81.7900000;911169000
20230417;000000;81.6525000;82.2000000;81.1750000;81.4025000;983675000
20230418;000000;81.3550000;81.9475000;81.2125000;81.4500000;834725000
20230419;000000;81.4900000;81.9100000;81.4650000;81.8975000;903505000
20230420;000000;81.8250000;81.9075000;81.2850000;81.5550000;1158173000
20230421;000000;81.6450000;81.8150000;81.2500000;81.7000000;934392000
20230424;000000;81.6075000;81.8250000;80.7900000;81.3300000;1001473000
20230425;000000;81.3300000;81.6800000;81.1100000;81.6175000;978365000
20230426;000000;81.4125000;81.7625000;81.4125000;81.6175000;1111713000
20230427;000000;81.6625000;81.9900000;81.1750000;81.3325000;1112972000
20230428;000000;81.2900000;81.6400000;79.0175000;80.2500000;2064308000
20230502;000000;80.1000000;80.6200000;79.5550000;79.6200000;1298582000
20230503;000000;79.3500000;80.0175000;78.9025000;79.2050000;1279794000
20230504;000000;79.2225000;79.4300000;77.6125000;78.0500000;1550586000
20230505;000000;78.1700000;78.2575000;76.2550000;77.3800000;1917279000
20230508;000000;77.3800000;78.4900000;76.6125000;78.1875000;160105000
20230510;000000;78.0375000;78.3000000;75.8325000;76.0575000;1655675000
20230511;000000;75.9975000;77.2100000;75.2325000;76.9000000;1770549000
20230512;000000;76.9475000;78.0900000;76.1975000;77.9200000;1491352000
20230515;000000;77.6675000;79.5075000;77.6675000;79.1525000;1279591000
20230516;000000;79.0675000;80.5700000;79.0675000;80.3950000;1048878000
20230517;000000;80.6175000;81.0600000;79.7700000;79.8625000;1152646000
20230518;000000;79.7775000;80.4900000;79.4725000;80.2225000;991462000
20230519;000000;80.2775000;80.5800000;79.6525000;80.0000000;872513000
20230522;000000;79.7575000;80.1500000;79.7575000;80.1500000;709510000
20230523;000000;80.0975000;80.4775000;79.7600000;80.1350000;961240000
20230524;000000;80.1275000;80.3300000;79.8500000;80.1475000;814753000
20230525;000000;79.9750000;80.4000000;79.7350000;80.1675000;775380000
20230526;000000;80.1675000;80.2575000;79.8050000;80.0600000;944128000
20230529;000000;79.9175000;80.9800000;79.9000000;80.8300000;1050564000
20230530;000000;80.8025000;81.3900000;80.1800000;81.1500000;1105901000
20230531;000000;80.6700000;81.2875000;80.6700000;81.1025000;962387000
20230601;000000;81.0175000;81.1775000;80.4800000;80.7575000;887450000
20230602;000000;80.6100000;81.5275000;80.6050000;81.5000000;741259000
20230605;000000;81.3575000;81.9200000;80.7200000;80.9525000;905640000
20230606;000000;80.9550000;81.6700000;80.8925000;81.4025000;700410000
